NAME_KR,NAME_EN,COUNTRY,INTRO_KR,INTRO_EN,WEBSITE,PARTICIPATION_TYPE,EXHIBITION_NAME_EN,BOOTH_NAME,HALL_NAME,PAVILION_NAME,FLOOR,X_COORD,Y_COORD,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN,DETAIL_URL,PRODUCT_COUNT,PRODUCT_LIST
"Foshan Dongdian Era Lighting Co.,Ltd.","Foshan Dongdian Era Lighting Co.,Ltd.",Chinese Mainland,"Foshan Dongdian Era Lighting Co, LTD is a manufacturer with 10-years experiences in designing and supplying linear light. Our factory is located in Foshan, Guangdong, China, which has great advantage in transportation and manufacturing. Our factory covers an area of 20.000 with about 100 staffs, has excellent design and development team and strict QC department, as well as advanced equipment to ensure that we can complete orders on time. We work well together, and we are proud of ourselves, on the ability to deliver products with the shortest lead time in the industry and the high quality of our products. We warmly welcome your joining to make a better future.","Foshan Dongdian Era Lighting Co, LTD is a manufacturer with 10-years experiences in designing and supplying linear light. Our factory is located in Foshan, Guangdong, China, which has great advantage in transportation and manufacturing. Our factory covers an area of 20.000 with about 100 staffs, has excellent design and development team and strict QC department, as well as advanced equipment to ensure that we can complete orders on time. We work well together, and we are proud of ourselves, on the ability to deliver products with the shortest lead time in the industry and the high quality of our products. We warmly welcome your joining to make a better future.",,Exhibitor,Smart Lighting Expo 2026,1A-E15,Connected Lighting Technologies,Cantonese Business Go Global,1,,,"Sensor Light,Indoor Lighting; Our linear light is ultra fast link  with 120 degrees beam angle  of  high brightness.  The primary wiring can be connected in series up to 1000w. The more links, the more savings. Changeable combination modeling meets the needs of various lighting; OEM","Sensor Light,Indoor Lighting; Our linear light is ultra fast link  with 120 degrees beam angle  of  high brightness.  The primary wiring can be connected in series up to 1000w. The more links, the more savings. Changeable combination modeling meets the needs of various lighting; OEM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005JNTY,2,https://www.hktdc.com/event/smartlightingexpo/en/product/1X23112V; https://www.hktdc.com/event/smartlightingexpo/en/product/1X23112V
Foshan Hongguang Lighting Accessories Co Ltd,Foshan Hongguang Lighting Accessories Co Ltd,Chinese Mainland,lighting,lighting,,Exhibitor,Smart Lighting Expo 2026,1B-B14,Smart Lighting Products & Solutions,Shenzhen-SZSA Smart Lighting Pavilion,1,,,"LED Driver; lighting; Others, OEM, ODM, OBM","LED Driver; lighting; Others, OEM, ODM, OBM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005J8UA,40,https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03FFGZN; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03FFGZN; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03FFJ8T; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03FFJ8T; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDVB8; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDVB8; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDVAB; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDVAB; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDV7K; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDV7K; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F82JD; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F82JD; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8MG2; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8MG2; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8UAC; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8UAC; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F99ZU; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F99ZU; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8VEZ; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8VEZ; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8WLD; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8WLD; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F943N; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F943N; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8T6P; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8T6P; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03H9OKO; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03H9OKO; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F9976; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F9976; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03H9OD9; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03H9OD9; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8ADN; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F8ADN; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDV9E; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03HDV9E; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F81ET; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03F81ET; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03EIU8I; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03EIU8I
"Foshan Leap Electrical Appliances Co., Ltd","Foshan Leap Electrical Appliances Co., Ltd",Chinese Mainland,LED,LED,,Exhibitor,Smart Lighting Expo 2026,1B-A40,Smart Lighting Products & Solutions,Cantonese Business Go Global,1,,,"Edison Bulb,LED Bulb,Indoor Lighting,Entertainment Lighting,Lighting Distribution System; LED LED; OBM","Edison Bulb,LED Bulb,Indoor Lighting,Entertainment Lighting,Lighting Distribution System; LED LED; OBM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005KUMC,0,
Foshan Litek Technology Development Company Limited,Foshan Litek Technology Development Company Limited,Chinese Mainland,"Sensor Light,PAR Bulb,Lighting Accessories & Lamp Parts,LED Bulb,Indoor Lighting,Lighting Design & Engineering","Sensor Light,PAR Bulb,Lighting Accessories & Lamp Parts,LED Bulb,Indoor Lighting,Lighting Design & Engineering",,Exhibitor,Smart Lighting Expo 2026,1B-G37,Smart Lighting Products & Solutions,Cantonese Business Go Global,1,,,"Sensor Light,PAR Bulb,Lighting Accessories & Lamp Parts,LED Bulb,Indoor Lighting,Lighting Design & Engineering; Litek Lighting focuses on indoor and outdoor lighting, ranges from downlight, spotlight, track light, cabinet light, and garden lights, etc. We offer OEM and ODM services.; ODM, OEM","Sensor Light,PAR Bulb,Lighting Accessories & Lamp Parts,LED Bulb,Indoor Lighting,Lighting Design & Engineering; Litek Lighting focuses on indoor and outdoor lighting, ranges from downlight, spotlight, track light, cabinet light, and garden lights, etc. We offer OEM and ODM services.; ODM, OEM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005KB74,0,
"Foshan Tongzhu Hardware Products Co., Ltd","Foshan Tongzhu Hardware Products Co., Ltd",Chinese Mainland,"Foshan Tongzhu Hardware Products Co., Ltd is a professional design, development and production of die-casting lamps and lanterns kits manufacturer. A set of professional design, development and production in one of the die-casting lighting kit manufacturers. With die-casting, injection molding, polishing, CNC and other perfect production facilities, the products cover LED downlight, LED ceiling light, LED wall washer, LED rail light, etc., with a number of independent product patents, the products are widely used in large supermarkets, shopping malls, high-end commercial real estate, villas and clubs, high-grade hotels, museums, exhibitions and display space and other fields. Translated with DeepL.com (free version)","Foshan Tongzhu Hardware Products Co., Ltd is a professional design, development and production of die-casting lamps and lanterns kits manufacturer. A set of professional design, development and production in one of the die-casting lighting kit manufacturers. With die-casting, injection molding, polishing, CNC and other perfect production facilities, the products cover LED downlight, LED ceiling light, LED wall washer, LED rail light, etc., with a number of independent product patents, the products are widely used in large supermarkets, shopping malls, high-end commercial real estate, villas and clubs, high-grade hotels, museums, exhibitions and display space and other fields. Translated with DeepL.com (free version)",,Exhibitor,Smart Lighting Expo 2026,1B-A19,Smart Lighting Products & Solutions,Cantonese Business Go Global,1,,,"Decorative Lamp,Lighting Accessories & Lamp Parts,Architectural Lighting,Indoor Lighting,Industrial Lighting,Home Automation System; Our products cover LED downlight, LED ceiling light, LED wall washer light, LED rail light, etc. With a number of independent product patents, our products are widely used in large supermarkets, shopping malls, high-end commercial real estate.; OEM, OBM","Decorative Lamp,Lighting Accessories & Lamp Parts,Architectural Lighting,Indoor Lighting,Industrial Lighting,Home Automation System; Our products cover LED downlight, LED ceiling light, LED wall washer light, LED rail light, etc. With a number of independent product patents, our products are widely used in large supermarkets, shopping malls, high-end commercial real estate.; OEM, OBM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005JYRT,0,
"Guangdong Huapu intelligent Technology Co., LTD","Guangdong Huapu intelligent Technology Co., LTD",Chinese Mainland,"Decorative Lamp,Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Solar Lights,Business Management & Consultancy Services,Lighting Design Software,Energy Efficiency Equipment, Product and Solution","Decorative Lamp,Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Solar Lights,Business Management & Consultancy Services,Lighting Design Software,Energy Efficiency Equipment, Product and Solution",,Exhibitor,Smart Lighting Expo 2026,1A-D19,Smart Lighting Products & Solutions,Cantonese Business Go Global,1,,,"Decorative Lamp,Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Solar Lights,Business Management & Consultancy Services,Lighting Design Software,Energy Efficiency Equipment, Product and Solution; LED intelligent lighting; Others","Decorative Lamp,Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Solar Lights,Business Management & Consultancy Services,Lighting Design Software,Energy Efficiency Equipment, Product and Solution; LED intelligent lighting; Others",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005KY2W,0,
"Guangdong Langman Optical-Electronical Tech Co., Ltd.","Guangdong Langman Optical-Electronical Tech Co., Ltd.",Chinese Mainland,"Decorative Lamp,Architectural Lighting,Lighting Distribution System,Building Exterior Lighting System","Decorative Lamp,Architectural Lighting,Lighting Distribution System,Building Exterior Lighting System",,Exhibitor,Smart Lighting Expo 2026,1B-B38,Smart Lighting Products & Solutions,Cantonese Business Go Global,1,,,"Decorative Lamp,Architectural Lighting,Lighting Distribution System,Building Exterior Lighting System; LED NEON FLEX, LED strip light, led rope light, led decoration light; Others","Decorative Lamp,Architectural Lighting,Lighting Distribution System,Building Exterior Lighting System; LED NEON FLEX, LED strip light, led rope light, led decoration light; Others",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005K3DU,0,
"Guangdong Linkuan Smart Tech Co.,Ltd","Guangdong Linkuan Smart Tech Co.,Ltd",Chinese Mainland,"Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Industrial Lighting,Retail Lighting,Home Automation System","Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Industrial Lighting,Retail Lighting,Home Automation System",,Exhibitor,Smart Lighting Expo 2026,1B-F10,Smart Lighting Products & Solutions,Shenzhen-SZSA Smart Lighting Pavilion,1,,,"Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Industrial Lighting,Retail Lighting,Home Automation System; LED 电源; OEM, ODM","Lighting Accessories & Lamp Parts,Architectural Lighting,Street Light,Indoor Lighting,Industrial Lighting,Retail Lighting,Home Automation System; LED 电源; OEM, ODM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005JG1H,8,https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUFX; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUFX; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUHR; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUHR; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUGU; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUGU; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUC6; https://www.hktdc.com/event/smartlightingexpo/en/product/1Z03OMUC6
Guangdong Moore Technology Co Ltd,Guangdong Moore Technology Co Ltd,Chinese Mainland,"Moore Technology Co Ltd. is an innovative and professional LED Lighting manufacturer that designing and manufacturing LED lighting products for over 15 years. We have been honored as the National High-tech Enterprise, and continue being on the leading edge of innovative technology and product development. Products mainly include LED Tube Light, LED High Bay Light, LED Linear Light, LED Strip Light, LED Wall Light, LED Grow Light etc. which are ETL, DLC, Energy Star, ErP, TUV, SAA, CE UKCA & RoHS certified. With the rapid growing business, we built our own factory in Jiangmen city enlarging the production area to 8,000 Square meters, 6 professional production lines and more than 100 employees, with sales office in Shenzhen Moore has a professional R&D Lab with a full range of professional test equipment, such as automated Aging Test Machine, Goniophotometer, Integrating Sphere... with experienced R&D team of 6 Senior Engineers. OEM, ODM and professional value-added services are available. Our solutions are designed to combine high performance and sustainability with simplicity and ease of use, offering a superior customer experience. Moore takes pride in its diverse and passionate team of driven professionals, from LED technicians and R&D specialists to sales, marketing experts","Moore Technology Co Ltd. is an innovative and professional LED Lighting manufacturer that designing and manufacturing LED lighting products for over 15 years. We have been honored as the National High-tech Enterprise, and continue being on the leading edge of innovative technology and product development. Products mainly include LED Tube Light, LED High Bay Light, LED Linear Light, LED Strip Light, LED Wall Light, LED Grow Light etc. which are ETL, DLC, Energy Star, ErP, TUV, SAA, CE UKCA & RoHS certified. With the rapid growing business, we built our own factory in Jiangmen city enlarging the production area to 8,000 Square meters, 6 professional production lines and more than 100 employees, with sales office in Shenzhen Moore has a professional R&D Lab with a full range of professional test equipment, such as automated Aging Test Machine, Goniophotometer, Integrating Sphere... with experienced R&D team of 6 Senior Engineers. OEM, ODM and professional value-added services are available. Our solutions are designed to combine high performance and sustainability with simplicity and ease of use, offering a superior customer experience. Moore takes pride in its diverse and passionate team of driven professionals, from LED technicians and R&D specialists to sales, marketing experts",,Exhibitor,Smart Lighting Expo 2026,1A-D08,Connected Lighting Technologies,Cantonese Business Go Global,1,,,"Architectural Lighting,Indoor Lighting,Emergency & Professional Lighting,Industrial Lighting,Retail Lighting; Smart LED Wall Light, Smart LED Highbay Light, Smart LED Horticulture light, Smart LED Flood light, Smart LED Tube Light, Smart LED Linear light; ODM, OEM","Architectural Lighting,Indoor Lighting,Emergency & Professional Lighting,Industrial Lighting,Retail Lighting; Smart LED Wall Light, Smart LED Highbay Light, Smart LED Horticulture light, Smart LED Flood light, Smart LED Tube Light, Smart LED Linear light; ODM, OEM",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005KATB,0,
"Guangdong Skyline Technology Cn., Ltd","Guangdong Skyline Technology Cn., Ltd",Chinese Mainland,"Sensor Light,Home Automation System","Sensor Light,Home Automation System",,Exhibitor,Smart Lighting Expo 2026,1B-G21,Smart Lighting Products & Solutions,Zhongshan,1,,,"Sensor Light,Home Automation System; Radar sensing footlights","Sensor Light,Home Automation System; Radar sensing footlights",https://www.hktdc.com/event/smartlightingexpo/en/exhibitor/1S005K3N0,0,
