booth_code,x,y
8941,425,239
9137,403,265
9141,403,240
9338,386,261
9437,379,265
9341,382,240
9537,361,266
9541,360,239
9738,341,264
9741,339,239
9937,318,264
9941,319,240
10138,299,262
10237,293,269
10239,293,258
10141,296,241
10338,275,261
10341,275,239
10538,257,261
10637,251,264
10541,253,240
10737,231,264
10741,231,240
10938,214,265
10939,214,257
11037,207,264
10941,211,239
MR101,203,293
11035,203,286
MR103,194,293
11135,190,288
MR104,186,295
MR105,180,294
MR106,172,294
11236,176,287
11435,164,287
MR107,156,293
11436,155,286
MR110,142,294
11635,143,286
MR111,135,294
MR112,129,293
MR113,121,294
11735,124,287
11137,189,263
11141,189,239
11338,171,262
11437,164,263
11537,146,265
11341,168,239
11541,147,240
11738,129,262
11837,122,263
11741,125,242
11937,106,272
11938,107,264
11939,107,258
12037,99,272
12038,100,264
12039,100,258
12138,87,261
12237,79,271
12238,78,260
12337,64,273
12338,64,259
8247,492,192
8544,468,218
8744,446,218
8547,450,192
8944,425,218
9144,404,218
8947,406,193
9344,382,217
9544,360,218
9347,364,194
9744,340,218
9944,318,217
9747,322,193
10144,296,219
10344,274,219
10147,279,193
10544,253,219
10744,233,219
10944,210,219
10547,245,196
10747,223,194
11144,188,219
11344,167,218
11544,146,219
11744,125,219
10947,191,193
11447,150,193
11747,124,193
2852,1080,152
3152,1051,155
3352,1026,158
3552,1005,157
3752,983,158
3952,963,155
4152,942,160
4352,920,154
4552,898,159
2958,1068,118
3158,1049,118
3357,1026,122
3557,1009,130
3558,1010,123
3559,1008,117
3657,1002,126
3659,1002,116
3757,983,124
3958,963,119
4157,941,121
4358,921,120
4557,898,121
3261,1045,97
3263,1044,87
3264,1044,80
3265,1045,73
3266,1044,66
3267,1044,59
3268,1044,50
3361,1029,98
3363,1029,87
3364,1030,80
3365,1031,72
3368,1030,53
3462,1022,88
3464,1023,80
3465,1023,73
3466,1021,65
3468,1025,52
3561,1006,98
3563,1010,83
3565,1009,69
3567,1009,56
3663,1002,84
3665,1002,71
3667,1002,55
3761,987,98
3763,986,83
3765,986,71
3767,987,54
3862,980,88
3864,980,77
3866,980,68
3868,980,51
3961,962,96
3963,965,83
3965,966,70
3967,967,60
3968,965,52
4063,958,83
4065,959,73
4066,958,65
4067,959,53
4161,944,94
4164,945,81
4165,946,72
4166,945,57
4262,936,89
4264,936,80
4265,939,72
4266,939,65
4268,939,52
4361,919,81
4367,922,55
4467,915,55
4561,901,92
4662,895,88
4564,902,74
4664,894,80
4665,894,74
4666,895,65
4566,904,58
4668,894,50
3270,1044,36
3271,1044,29
3370,1027,32
3570,1009,38
3571,1009,30
3670,1001,36
3770,983,34
3970,963,36
3973,959,14
4170,941,34
4370,920,34
4570,898,35
4573,905,15
4752,877,155
4952,855,157
5152,833,148
5352,813,159
5552,789,149
5752,767,159
5952,748,149
6152,726,158
4757,877,123
4957,855,123
5159,835,115
5356,813,123
5559,791,115
5756,769,122
5959,748,115
6157,725,122
4761,882,97
4763,881,87
4764,881,76
4766,881,67
4767,880,55
4861,874,96
4863,873,87
4864,874,81
4865,874,73
4866,873,64
4867,874,55
4961,859,93
4964,859,80
4965,859,73
4966,859,66
4967,859,54
5062,851,91
5064,852,80
5065,851,73
5066,852,65
5068,852,52
5161,833,97
5163,837,83
5165,837,76
5166,837,68
